hpi_0	hpi_0_5	hpi_1	hpi_2	hpi_4	log2_fold_change_4hpi	log10_abundance_4hpi	hsf1_target
EIF5A2	272.411297783638	348.532397549925	432.534696510807	437.611676376961	585.215988841609	1.10318264841731	2.60127064915554	unknown
CDCP1	38.5380920173141	55.7214596359585	72.2669159511252	70.7843646256892	108.295025905073	1.49060992797935	1.81024935944108	unknown
RFT1	199.593638863301	275.108509399386	320.474659000076	397.159542421147	457.762967161598	1.19753501208569	2.48039367576435	unknown
LRPAP1	316.10189282035	375.955777394143	453.48049793261	543.338844567115	714.039473766453	1.17561415786731	2.67677465882842	unknown
SLC51A	17.9777820079562	27.4134389850174	15.7132713222784	32.1709537006286	47.9947135555239	1.41666046625328	1.46796475703336	unknown
ZNF691	27.4012629289153	49.5290816461893	41.8955078145041	53.3163948738045	84.99717079458	1.63317243189859	1.68358752503544	unknown
RNF123	1363.81948496837	1144.69503459613	1110.13137333377	2003.29312923422	3128.79460240942	1.19795425033825	3.31506697233597	unknown
HSPA4L	817.258714098817	633.381697089767	646.181871144713	534.14517777239	2022.8312704394	1.30751122594932	3.1091596093224	yes
ITGA2	1486.32448528269	1631.23886750131	2105.05694275209	3672.86301565767	7066.13370289821	2.24917193702477	3.51064774151905	unknown
MOCS2	203.877030592677	304.301139666795	298.481567554814	297.867940723979	423.501402376581	1.05466750079366	2.46811157619031	unknown
EDIL3	10.2676365403878	17.682545592714	19.9024265340184	12.8642258100034	31.5492017292722	1.61949936941935	1.25522943094657	unknown
TERT	29.9713011133774	15.0286619793791	27.2334518281173	43.2033587048423	101.442715133033	1.75901164454153	1.74146323080074	unknown
LEAP2	33.3980179380576	34.4904465409639	31.4226102107501	33.0903209061268	71.2925529867079	1.09398889874112	1.68838243035696	unknown
MB21D1	490.864272003328	392.763655350475	393.78496389259	479.902543667888	1062.13697698589	1.11357376547173	2.85857097563223	unknown
KCNK5	59.0983812125561	98.1834735948309	107.874776610439	104.800934561144	126.111035085726	1.09350400262164	1.93616433769385	unknown
MICALL2	106.215696925653	96.4142231310505	129.867867517111	188.46330487504	294.677920159679	1.47214197681813	2.2477681494888	unknown
OSR2	16.2644195282692	41.5674519666083	35.6117690351507	57.9132291857114	67.1811683047368	2.04633755078643	1.51924306008879	unknown
HNRNPK	2335.29270405742	3528.75981522542	3990.17907451787	4512.2447922169	5062.51735577399	1.11625156114967	3.536353923806	unknown
FIGF	1.70055704263494	1.75901955139674	7.3349767592002	4.58985311892646	30.1787443202481	4.14945347432486	0.855146184961923	unknown
OTUD1	41.9648075154486	74.2985916835893	68.0777559984327	46.8808265364908	97.3313288255319	1.21372428827283	1.80556894404593	unknown
PMPCA	940.620392843707	1134.96415793602	1210.67122033578	2086.03613021878	1968.01276577604	1.06505506336739	3.13372115065957	unknown
TSC1	765.858014605445	634.266322242028	695.404504543216	948.779549828164	2026.94265828926	1.40415642068204	3.09549486216767	unknown
C1QL3	10.2676365403878	16.7979179966568	9.42954638707912	26.6547497207126	31.5492017292722	1.61949936941935	1.25522943094657	unknown
ABTB2	106.215696925653	143.299359065863	200.036301335653	352.110575021504	283.714219707164	1.41744147165193	2.2395349030723	yes
GPR176	156.759721233434	184.876742507523	259.731835046664	453.240909943766	326.198559144011	1.05719549701293	2.35435826043968	unknown
JAM3	15.4077378234154	14.1440334601493	15.7132713222784	16.541702569589	39.7719536099508	1.36809636974163	1.39365790205582	unknown
ADAMTS15	2.5573153360759	7.06697792361908	1.05135576209251	9.18674160269305	21.9560131508084	3.10191413681242	0.874668882658024	unknown
RPUSD2	60.8117383605467	84.9140949519529	77.5033659433372	100.204100899236	127.481497386317	1.0678661340772	1.94471728716048	unknown
NDUFB8	56.5283454342378	61.0292118888447	67.0304660168483	68.0262642360036	116.517799189581	1.04350398142642	1.90932927349401	unknown
MSS51	4.27077248944349	7.06697792361908	9.42954638707912	9.18674160269305	52.106095373153	3.60888319832309	1.1736974832859	unknown
C16orf46	8.55426177392838	22.9903073314386	27.2334518281173	17.4610711236552	24.696920325864	1.52961588906299	1.16241266844769	unknown
LEO1	457.45381723059	548.457682443591	567.635115737513	581.032878418859	930.572566169008	1.02449255438419	2.81454875052512	unknown
ZSCAN21	11.124321970502	20.3364271462341	10.4768326686981	18.3804394967626	24.696920325864	1.15061374458653	1.21945817540189	unknown
KIF7	17.9777820079562	14.1440334601493	9.42954638707912	20.2191757954411	58.9584002550941	1.7134823389882	1.51264090056455	unknown
MESP1	13.6943732081122	5.29769454092221	2.09861220939751	14.7029647892491	30.1787443202481	1.13994954397833	1.3081216625134	unknown
ENGASE	122.49258639867	101.721974505468	106.827486573716	137.898136388841	285.084682261669	1.21869608880967	2.27154184391801	unknown
MYO5B	138.769475561536	147.722485000598	180.137790166839	282.238707089552	294.677920159679	1.08644870492763	2.30582077147121	unknown
ZNF23	11.124321970502	3.52838573642407	7.3349767592002	11.0254850713819	24.696920325864	1.15061374458653	1.21945817540189	unknown
IRGQ	131.059370199967	92.8757221849649	115.205806886	114.913968540421	283.714219707164	1.1142179559981	2.28517458987354	unknown
SMG8	266.41454943142	287.493261641641	393.78496389259	375.094742068244	734.596412887672	1.46327897823114	2.6458033710723	unknown
KLHL26	17.1211009082563	23.8749338323614	18.855137526595	33.0903209061268	49.3651740509847	1.52771814200295	1.46347617975021	unknown
RHEBL1	28.2579423872099	32.7211949046132	10.4768326686981	35.8484223629555	93.219942653595	1.72198220626004	1.71032468338839	unknown
TTYH1	5.98418261076496	6.18233828432687	9.42954638707912	7.3479935708859	24.696920325864	2.04510504513687	1.08482381923882	unknown
WDR81	77.945308638384	97.2988483636777	140.340768018158	194.898871727806	237.118493288832	1.60507408761839	2.13337770387243	unknown
ANGPTL4	5.12748124559192	6.18233828432687	16.7605598961977	45.0420926432508	47.9947135555239	3.22655329194421	1.19554874229836	unknown
ZNF232	60.8117383605467	58.3753357927864	82.7398159825631	109.397768200104	131.592884327573	1.11365974376262	1.951609912223	unknown
EVPL	62.5250954813458	76.9524675382604	92.165426146229	139.736869803813	193.263693091304	1.628063374749	2.04110231892979	unknown
KCNV2	2.5573153360759	0.87437970149855	3.1458695979042	9.18674160269305	26.0673753044738	3.34954335506761	0.911940793906842	unknown
MFSD2A	16.2644195282692	10.6055141278151	5.24041435611096	17.4610711236552	32.9196595641931	1.01723008233991	1.36434695170667	unknown
STIP1	5223.15533257129	3115.63986999354	3451.87197688126	5839.81027451079	16519.5848407016	1.66118391626618	3.96796603516401	yes
TMEM208	54.8149882070763	110.568226695907	76.456075940827	72.6230982038619	121.99964822653	1.15423465577349	1.91262895172161	unknown
LETM1	298.968326158133	351.186273019977	468.142558930174	612.291345508372	671.555132944414	1.16751319813881	2.65135342643858	unknown
PXDC1	663.056615577819	966.88537924032	1396.04156325719	1808.38739357716	1352.67505121703	1.02861134065067	2.97637204625045	unknown
ZBTB43	457.45381723059	526.342053618077	766.620229470289	765.82558085273	975.797832372136	1.092956176646	2.82485355248143	unknown
SH3TC2	60.8117383605467	71.6447157992644	64.9358860624703	92.8491669839968	161.743056642542	1.41128204505658	1.99640653225702	unknown
ADRB2	4.27077248944349	8.83624928638515	5.24041435611096	6.42861677614885	28.8082873966101	2.75391494671841	1.0450119387492	unknown
KIAA1024	5.98418261076496	6.18233828432687	13.618694833249	20.2191757954411	37.0310351592786	2.62950877324917	1.17278534510865	unknown
HIC2	78.8019871091349	58.3753357927864	120.442257100425	120.430168855624	187.781843183662	1.25275365914161	2.08509538329769	unknown
SPNS1	17.1211009082563	17.682545592714	14.665982953023	29.4128518902968	69.9220913849429	2.02997286498413	1.53907304829083	unknown
AGPAT2	658.773223950201	554.650058513771	984.456564589976	1429.60832236797	1502.05547628968	1.18908427516822	2.99771095591639	unknown
MT1E	178.176680135736	199.030745250445	185.374240469794	297.867940723979	442.687878643584	1.31298134267825	2.44847424666043	unknown
AVEN	45.3915226853916	76.9524675382604	50.2738268248715	68.0262642360036	95.9608667523015	1.08002330347593	1.81953445683285	unknown
OTUD3	497.717698620738	343.224646608938	467.095268858861	569.081111588901	1340.34088768167	1.42920037203479	2.91209917523617	unknown
IFFO2	23.1178644112491	17.682545592714	28.2807413718618	36.7677894685477	52.106095373153	1.17244401860506	1.54041812113893	unknown
YWHAG	3914.15085431181	4502.73210578012	5861.68643538999	6400.623947775	8006.27105869864	1.03243110055874	3.74803392454212	unknown
ENSG00000170089_pseudogene	11.9810064458594	24.7595602393061	14.665982953023	22.9772793851772	28.8082873966101	1.26573479271954	1.26900537140195	unknown
ZNF778	38.5380920173141	53.0675834093516	40.8482179829947	76.3005653281843	104.183639405465	1.43477168805641	1.80184486688014	unknown
ZNF212	97.6489128157812	97.2988483636777	115.205806886	148.0111701528	201.486468010139	1.04500706255129	2.14695664814281	unknown
C5orf4	20.5478239637253	19.4518001404384	19.9024265340184	26.6547497207126	46.6242531832975	1.1820949977246	1.49068886242232	unknown
UBB	114.782480905518	117.645228374226	125.678707327445	237.189739468608	375.535211880159	1.71004572546738	2.3172631360032	unknown
PRDM10	251.851017701435	258.30063133524	229.360423128469	642.63044591361	571.511362816402	1.18221162168197	2.5790842898065	unknown
ADORA2B	56.5283454342378	80.4909686367247	84.8343960094807	84.5748662270697	131.592884327573	1.21903510425816	1.93574934006647	unknown
NPAS2	143.052867408169	198.146120080422	254.495384712438	538.742011169838	746.930576364282	2.38442574172034	2.51438840274422	unknown
COMMD5	29.9713011133774	27.4134389850174	62.8413061207811	72.6230982038619	69.9220913849429	1.22216662135378	1.66066000329952	unknown
ACYP2	32.5413388002278	52.1829579831582	67.0304660168483	79.0586656463161	111.035950293572	1.77068134395778	1.77894951515162	unknown
AKAP13	1375.81298150315	1762.16338978866	1997.18606521736	3477.95728002505	2828.66328922189	1.03983608193352	3.29507032854259	unknown
ZNF160	174.749966724774	206.107746604557	210.509201967706	224.318605831348	438.576490869264	1.32753630003498	2.44223122504267	unknown
C1GALT1C1	164.469826462676	194.607619398545	217.840232415877	242.705939593916	402.944463559525	1.29275807853654	2.4106657135725	unknown
C10orf35	47.104880169367	41.5674519666083	34.56447929626	70.7843646256892	95.9608667523015	1.02656965465336	1.82758003266949	unknown
ZNF440	96.7922343963231	76.0678422564749	80.6452359618129	124.107635720119	208.338780489916	1.10596819938415	2.15230531655963	unknown
TPPP	25.6879037909788	28.2980650993831	30.3753205666836	24.8160146838064	60.3288614531022	1.23175918873308	1.59512689761812	unknown
NAT1	30.8279803916045	32.7211949046132	38.7536383585701	45.9614595951826	64.4402454062918	1.06372160980247	1.64905112987067	unknown
LRRC8C	154.189686149971	135.337732353308	210.509201967706	274.883773609915	331.680409425919	1.10508753676674	2.35438757264212	unknown
BCL2L1	459.167173886165	613.919943738616	838.883244479217	1330.31672116846	1136.14195812117	1.3070516955233	2.85870171566627	unknown
PLEKHG5	29.1146217802057	30.0673171615586	35.6117690351507	102.962201099306	130.222422007447	2.16116209420232	1.78939846060769	unknown
ZNF57	5.98418261076496	23.8749338323614	25.1388728697563	30.3322191955886	30.1787443202481	2.33430667365919	1.12835300172886	unknown
ZNF554	30.8279803916045	39.7982007487783	33.5171895778889	37.6871565535965	87.7380946679508	1.50896299850678	1.71606663652621	unknown
GNB2	152.476329425552	187.530618025693	224.123972803379	309.819707612911	326.198559144011	1.09716511484701	2.34834223349803	unknown
ARNT2	7.69757165973724	23.8749338323614	41.8955078145041	73.5424649887964	71.2925529867079	3.21127608673654	1.36969895384613	unknown
RSPH9	5.98418261076496	11.4901449761757	4.19313853998422	5.50923708757597	20.5855613133657	1.78240668196571	1.04528377567564	unknown
FIBP	903.783224890075	1579.04598361464	1123.74614428164	2754.41570481085	2875.25901820816	1.66964324282055	3.2073706252085	unknown
BANP	61.668416924205	49.5290816461893	39.8009281640168	38.6065236195456	146.667970214819	1.2499501285874	1.97819904078973	unknown
RAD9A	113.069124118535	121.183729192651	176.995919986859	241.786572906556	242.600343404183	1.10137656746417	2.21911771961683	unknown
ZNF596	18.8344628641645	22.1056807255997	13.618694833249	10.1061137643115	61.6993227136055	1.71187976272118	1.53261681794327	unknown
CES4A	13.6943732081122	15.9132901401507	11.5241195976213	11.0254850713819	27.4378310294575	1.0025832050919	1.28744596831372	unknown
HSPA6	0.843880163101075	1	1.05135576209251	3.67046253313389	264.527744012894	8.29216518599555	1.17437600313594	yes
AHSA2	665.626650554325	744.844466238319	645.134581072478	790.648481170306	1389.67754182583	1.06196505873236	2.98307237055289	unknown
ABLIM3	6.84087892519654	7.95161466362646	10.4768326686981	18.3804394967626	23.3264662216378	1.76971416528324	1.10148042778681	unknown
ZNF449	51.388273638075	59.2599611644924	39.8009281640168	57.9132291857114	115.147336951583	1.1639699543664	1.88605896319434	unknown
TNFRSF10D	310.961822823923	398.071406282296	669.222252734688	1094.95885163456	2475.08393399945	2.99266807523935	2.94314850227356	unknown
NMNAT1	35.9680551229256	60.1445865297527	42.942797657641	39.5258906677062	97.3313288255319	1.43618810005256	1.77208480389821	unknown
MUC13	269.841262776024	398.071406282296	453.48049793261	588.387811852217	661.961894700171	1.29463719698848	2.62597067545151	unknown
TIGD3	22.2611843984193	17.682545592714	17.8078486400689	50.5582942069332	102.813177262864	2.20742292445455	1.67979852378582	unknown
NET1	687.900287015429	732.459714113832	806.417252227819	1016.8126840054	1441.7551212076	1.06755478425626	2.99820849668995	unknown
RBM4	170.466574954464	159.222612383468	237.738743652378	267.528840126991	430.353715325164	1.33603404026248	2.43273239599084	unknown
ENSG00000174171_processed_transcript	0.843880163101075	1	1.05135576209251	6.42861677614885	31.5492017292722	5.22442155111955	0.712634576583474	unknown
AGAP8	11.9810064458594	21.2210540021431	11.5241195976213	23.8966470708783	34.2901177748557	1.51704375487135	1.30683113929539	unknown
BBS1	12.8376901459506	18.5671729641274	12.571407021827	20.2191757954411	28.8082873966101	1.16609825205966	1.28400216510336	unknown
TMEM81	5.12748124559192	3.52838573642407	10.4768326686981	13.7835954779083	27.4378310294575	2.41984422546069	1.07412692890555	unknown
CEP135	325.525354475892	406.917657833601	341.420460387646	619.646278940384	697.593922475708	1.09961755502411	2.67809375440343	unknown
CNIH2	6.84087892519654	7.95161466362646	13.618694833249	22.0579116178784	21.9560131508084	1.68236250703971	1.08833269313566	unknown
PTDSS2	616.79598599183	403.379157213332	501.655841216456	1259.52548697674	1308.82024753793	1.08540169058403	2.95351077183919	unknown
ASPHD1	29.9713011133774	48.6444561793234	61.794016155094	68.0262642360036	76.7743997538648	1.35704361235455	1.68096101330759	unknown
ZNF408	57.3850240349651	79.6063433662206	98.4491663077526	148.0111701528	180.929530847012	1.65668171400784	2.00815401246778	unknown
EIF1AD	369.215949359134	476.803045026214	511.081451860838	679.405113065632	908.645164380241	1.29925214086022	2.76283738653992	unknown
CLCF1	167.039861532581	251.223630036763	345.609620666285	522.193410938193	359.089660922157	1.10415169374743	2.3890115111052	unknown
DRAP1	95.0788775522489	129.145355990804	103.685616467952	214.205572246374	190.522768133439	1.00276663824888	2.12901546443204	unknown
ZNF169	32.5413388002278	38.0289494470119	41.8955078145041	41.3646247153334	67.1811683047368	1.04578327787528	1.6698414843068	unknown
A2M	78.8019871091349	97.2988483636777	115.205806886	150.769270263012	189.152305657518	1.26324444716398	2.08667440423413	unknown
UBE2O	154.189686149971	238.838877750783	256.589964845972	383.369042201845	361.830586078946	1.23060810062137	2.37328030003858	unknown
UNC119B	993.734448956841	1004.92426073857	980.267404298723	1498.56082319838	2120.13411622345	1.09322324650423	3.16181683998028	unknown
CSTF3	366.645914368562	352.955523333185	326.758399415306	394.401442377607	904.533776545372	1.3027869129462	2.76033581927909	unknown
SPHK1	116.4958376884	145.068609441092	247.164354246797	238.109106156354	257.67543129937	1.1452765770766	2.2386917101288	unknown
ZSCAN2	18.8344628641645	27.4134389850174	27.2334518281173	28.4934845453864	56.2174780646573	1.577643845401	1.51241229913885	unknown
CNTD1	9.41094991653211	15.0286619793791	24.0915834660696	31.2515864646857	24.696920325864	1.39191889355434	1.18313813142815	unknown
CDK5R1	11.9810064458594	22.1056807255997	32.4698998819849	31.2515864646857	31.5492017292722	1.39685439743724	1.28874083842176	unknown
PXMP2	13.6943732081122	37.1443237609692	24.0915834660696	40.4452576992723	37.0310351592786	1.43515164356831	1.35255400589318	unknown
ANKLE2	1268.72819100948	1548.08410334231	1859.9910656361	3028.38697471676	3272.69317723364	1.36709532954081	3.30913694051431	unknown
FAM89B	9.41094991653211	13.2594045146425	13.618694833249	13.7835954779083	20.5855613133657	1.12922053038318	1.14359808786497	unknown
DPP7	202.163673901496	211.415497613501	277.535766192059	422.901809487193	450.910654196558	1.15731781103603	2.4798968091955	unknown
ZBTB34	393.202942591695	408.686908143612	660.843932156341	745.599513926019	1670.62237803638	2.08703964477705	2.90874752688739	unknown
C8orf31	12.8376901459506	14.1440334601493	24.0915834660696	22.0579116178784	27.4378310294575	1.09578079521355	1.27341833323861	unknown
CCDC71	65.9518096497646	83.144844433005	139.293477966494	128.704469288369	159.002131804207	1.26956195722059	2.01031483187802	unknown
JUN	71.9485592457374	380.378903172983	353.987941224583	243.625306281201	208.338780489916	1.53389370705943	2.08789610969963	unknown
CD163L1	11.9810064458594	15.9132901401507	21.9970048445787	16.541702569589	27.4378310294575	1.19541733587342	1.2584215395372	unknown
ENSG00000177725_pseudogene	10.2676365403878	7.95161466362646	25.1388728697563	16.541702569589	27.4378310294575	1.41806230785553	1.22491013206201	unknown
ALS2CL	338.375529451951	275.993134559957	498.513971001787	993.828517054313	1295.1156213895	1.93638375527544	2.82085374504141	unknown
PARD6G	37.6814130811882	18.5671729641274	37.7063485677639	36.7677894685477	224.784330592649	2.57661649755012	1.96394660733691	unknown
ZC3H12D	8.55426177392838	4.41304476085532	3.1458695979042	6.42861677614885	20.5855613133657	1.26691752589183	1.12287262488452	unknown
PLEC	2455.22766935912	3377.48891450976	4756.79540812328	6941.21155413314	6404.20025851909	1.38316161188722	3.59827833677774	unknown
ZNF543	32.5413388002278	36.2596980492399	59.6994362349309	49.638927302501	71.2925529867079	1.13147777789802	1.68273979179194	unknown
TMPRSS9	10.2676365403878	19.4518001404384	28.2807413718618	22.9772793851772	24.696920325864	1.26622701821965	1.20205664377165	unknown
ZFAND2A	50.5315949691338	65.45233860045	71.2196259592294	83.655499468302	130.222422007447	1.36572025384308	1.90912438748484	unknown
ZNF852	9.41094991653211	15.0286619793791	20.9497156447852	31.2515864646857	35.660576318679	1.9219177616146	1.2629109099052	unknown
DPM3	15.4077378234154	15.9132901401507	30.3753205666836	47.8001934677801	32.9196595641931	1.09529435658809	1.35259710763745	unknown
TMEM151A	3.41405251609407	0.87437970149855	1.05135576209251	12.8642258100034	27.4378310294575	3.0066092847843	0.985809987273564	unknown
C1orf101	11.9810064458594	19.4518001404384	23.0442941216068	17.4610711236552	53.4765561830686	2.15815745626323	1.40332836667045	unknown
PLD6	33.3980179380576	74.2985916835893	80.6452359618129	71.7037314161946	80.8857851564468	1.27612370007946	1.71579644958553	unknown
CDH5	35.9680551229256	75.1832169716207	228.3131330633	286.835540512769	112.406412503239	1.64393628324017	1.80335402124029	unknown
B3GNT3	12.8376901459506	6.18233828432687	12.571407021827	6.42861677614885	37.0310351592786	1.52834923368996	1.33852637081808	unknown
TMEM86B	13.6943732081122	10.6055141278151	12.571407021827	32.1709537006286	31.5492017292722	1.20402026665572	1.31776526719828	unknown
C17orf104	7.69757165973724	9.72088231882211	9.42954638707912	9.18674160269305	34.2901177748557	2.15531756138367	1.21076135869197	unknown
C7orf53	11.124321970502	5.29769454092221	7.3349767592002	10.1061137643115	23.3264662216378	1.06825036056083	1.20706125083382	unknown
MAPK15	69.3785237325497	78.7217180930363	58.6521462808512	285.916173828218	319.346246300764	2.20256044495693	2.17274343508845	unknown
ZNF707	90.7954854097185	98.1834735948309	119.39496705648	159.043570577516	194.634155573164	1.10007243532424	2.12364165501217	unknown
POLR2A	761.574622980462	883.730615024498	1169.82690749058	1468.22172283323	2028.31312090589	1.41322307423173	3.09442373210787	unknown
ENSG00000181227_pseudogene	5.98418261076496	19.4518001404384	12.571407021827	7.3479935708859	23.3264662216378	1.96274166111117	1.07242689467075	unknown
FANCB	264.701192758625	255.646755848933	222.029392673885	297.867940723979	549.583961191982	1.05397520610151	2.58139497412273	unknown
GPR3	42.821486335671	53.952208826602	77.5033659433372	85.4942329841011	94.59040469476	1.14335897056872	1.80375441057692	unknown
RELL1	12.8376901459506	22.1056807255997	18.855137526595	31.2515864646857	28.8082873966101	1.16609825205966	1.28400216510336	unknown
C19orf6	1113.66941435224	1323.38931506459	1700.80297452195	2688.22130402758	2242.10528911811	1.00953298717348	3.19870614780263	unknown
KCNJ14	33.3980179380576	37.1443237609692	50.2738268248715	45.9614595951826	93.219942653595	1.48087613931082	1.74661476253253	unknown
FBXL6	406.909795858104	273.339259078047	382.2647731178	490.015577147245	905.904239156976	1.15464954273506	2.7832902185117	unknown
CLN8	75.3752732062029	90.2218464577707	102.638326434239	129.623836000486	161.743056642542	1.10154054972861	2.04302727275478	unknown
ENSG00000182873_antisense	10.2676365403878	8.83624928638515	17.8078486400689	16.541702569589	41.1424131695086	2.00252228367005	1.31288012405462	unknown
NEB	11.9810064458594	17.682545592714	18.855137526595	18.3804394967626	37.0310351592786	1.62798577434984	1.32352957711667	unknown
ABHD16B	7.69757165973724	9.72088231882211	7.3349767592002	14.7029647892491	27.4378310294575	1.83369114238575	1.16235175893378	unknown
ZNF623	456.597138902778	440.533413710957	300.576147691872	550.693778002414	920.979327885853	1.01224695476574	2.81189153401888	unknown
HIST2H2AA3	7.69757165973724	11.4901449761757	11.5241195976213	22.0579116178784	45.253792945356	2.55556341864333	1.27100436302967	unknown
SERHL2	39.3947709272223	15.0286619793791	30.3753205666836	70.7843646256892	87.7380946679508	1.15519923096567	1.7693133892307	unknown
KLHL25	29.1146217802057	26.5288128079123	51.3211167369226	70.7843646256892	82.2562470113843	1.49838137229588	1.68964002168686	yes
ENSG00000183793_protein_coding	11.124321970502	10.6055141278151	11.5241195976213	22.9772793851772	26.0673753044738	1.22852792057249	1.23118542743149	unknown
ACTG1	18754.3894511905	14813.0382328775	19983.3457830959	25166.7365682993	40129.9148213327	1.09744979704295	4.43828558409051	unknown
ENSG00000184068_lincRNA	10.2676365403878	11.4901449761757	9.42954638707912	10.1061137643115	27.4378310294575	1.41806230785553	1.22491013206201	unknown
HIST2H2AC	12.8376901459506	30.0673171615586	24.0915834660696	19.2998077138387	86.3676327205266	2.75010510161531	1.52241895263008	unknown
ZBTB40	667.340007205303	658.151201351096	717.397596063664	1113.34618519345	1596.61739677518	1.25852473441819	3.01377400936974	unknown
EIF4ENIF1	125.919299928403	138.876233119513	99.4964563380673	206.850638721895	260.416356382411	1.04832063993008	2.25788027932765	unknown
TMEM186	9.41094991653211	18.5671729641274	14.665982953023	16.541702569589	21.9560131508084	1.2222038512851	1.15759347220894	unknown
IFNE	10.2676365403878	5.29769454092221	13.618694833249	29.4128518902968	35.660576318679	1.79622588627991	1.2818294222487	unknown
ENSG00000185078_pseudogene	7.69757165973724	51.2983325475648	13.618694833249	45.9614595951826	24.696920325864	1.68185585274987	1.13949827064342	unknown
CCDC137	89.9388069752479	101.721974505468	178.043210046697	199.495705189715	231.636643190297	1.3648478428684	2.15937719252946	unknown
SDHAP1	29.9713011133774	29.1826911565853	42.942797657641	60.6713297062817	79.5153233276224	1.407651192222	1.68857821308162	unknown
EP400NL	47.104880169367	50.4137071020829	40.8482179829947	51.4776611033548	108.295025905073	1.20101854101559	1.85383720642209	unknown
KCNIP4	20.5478239637253	18.5671729641274	23.0442941216068	25.7353822315591	54.8470170823936	1.41642754107935	1.52595942467732	unknown
DMWD	104.502340115096	177.799741115961	161.286569110121	219.721772385144	235.748030762576	1.17371047105243	2.19578704469401	unknown
ENSG00000185864_protein_coding	9.41094991653211	17.682545592714	11.5241195976213	29.4128518902968	31.5492017292722	1.74519124475404	1.23631091860307	unknown
SDHAP3	34.2546970359146	33.6058207400378	17.8078486400689	45.0420926432508	98.7017909138014	1.52677443685633	1.76452258182828	unknown
ZNF566	186.743463644375	140.645483499517	194.799851023666	275.803140295044	515.322396198346	1.46441754719506	2.49166221361011	unknown
CCDC84	270.697941111974	247.685129385474	268.110155584024	333.723241373214	542.731648188681	1.00355512401304	2.58353504991934	unknown
NUDT17	20.5478239637253	27.4134389850174	25.1388728697563	24.8160146838064	72.663014626504	1.82223560212967	1.58703962410651	unknown
FOXD2	22.2611843984193	15.0286619793791	33.5171895778889	44.1227256800405	49.3651740509847	1.14896326102498	1.52048446983946	unknown
ENSG00000186676_pseudogene	8.55426177392838	23.8749338323614	23.0442941216068	33.0903209061268	37.0310351592786	2.11401961717529	1.25037419431752	unknown
HEXIM1	163.613148105347	196.376869739846	326.758399415306	320.852107812675	354.978273189255	1.11744203642511	2.38200998673766	unknown
POFUT2	208.160422317447	294.570262917737	266.015575449397	377.852842112955	439.946953460539	1.07963378737108	2.48089923748385	unknown
MT1X	8.55426177392838	17.682545592714	18.855137526595	15.6223338040435	47.9947135555239	2.48816024518239	1.30668797013087	unknown
COL4A1	96.7922343963231	69.8754651915866	133.009737663614	387.965875608731	677.036983370724	2.80627143326186	2.40822645412046	unknown
ZKSCAN4	16.2644195282692	31.8365690318733	23.0442941216068	42.2839917168859	68.551629823471	2.07547163267413	1.52362817636095	unknown
SPRY4	8.55426177392838	19.4518001404384	32.4698998819849	24.8160146838064	41.1424131695086	2.26591115451339	1.27323614873066	unknown
C2orf88	12.8376901459506	6.18233828432687	4.19313853998422	13.7835954779083	46.6242531832975	1.86069497155547	1.38854938883237	unknown
THSD4	41.9648075154486	51.2983325475648	41.8955078145041	84.5748662270697	171.336293676527	2.02957891718259	1.9283673017475	unknown
ZNF642	15.4077378234154	9.72088231882211	10.4768326686981	18.3804394967626	38.4014942653796	1.31750738993563	1.38604350187	unknown
CCDC157	17.1211009082563	20.3364271462341	37.7063485677639	53.3163948738045	34.2901177748557	1.00201738762551	1.38435033184481	unknown
HIST1H2BG	41.9648075154486	68.1062145680998	57.6048563310605	52.3970279921825	228.895718147713	2.44743860670849	1.99126145201057	unknown
ENSG00000188002_pseudogene	264.701192758625	202.569245928821	201.083591398388	343.836274881081	575.622750623197	1.12075891784218	2.59144692435059	unknown
TUBB4B	2361.84973208871	2806.02106735082	4435.27735564054	5537.33863761831	6582.36039882709	1.47868784027581	3.5958169601219	unknown
C15orf62	44.5348439195909	57.4907104143403	71.2196259592294	63.4294301848049	101.442715133033	1.18765882212461	1.82746039962812	unknown
ZNF669	318.671927817889	224.684875113796	298.481567554814	296.029207355866	659.220969487963	1.04869019863283	2.66118741062449	unknown
ENO4	7.69757165973724	2.64371225001608	10.4768326686981	16.541702569589	24.696920325864	1.68185585274987	1.13949827064342	unknown
SLX4	104.502340115096	103.4912249529	71.2196259592294	100.204100899236	216.561555516442	1.05124190642224	2.17735368895421	unknown
GJB3	200.450317209559	245.031253896061	483.851910000872	752.954447354053	644.145880824393	1.68414275443441	2.55549549088391	unknown
S100A13	111.355767327263	155.684111656997	274.39389598899	262.012640012475	254.934506219605	1.19495038008684	2.22657066875898	unknown
GJB5	6.84087892519654	20.3364271462341	16.7605598961977	14.7029647892491	27.4378310294575	2.00391283894483	1.13673084064524	unknown
SH2D5	1.70055704263494	0.87437970149855	9.42954638707912	11.0254850713819	28.8082873966101	4.08240459228454	0.845054322626988	unknown
USP32P3	12.8376901459506	20.3364271462341	32.4698998819849	23.8966470708783	35.660576318679	1.47394437363793	1.3303376234253	unknown
IL1RAP	183.316750243987	320.224392516386	301.623437760451	449.563443222477	520.804246593324	1.50640259655388	2.48993833322026	unknown
ZNF250	29.9713011133774	29.1826911565853	25.1388728697563	50.5582942069332	89.1085566358682	1.57198225752309	1.71331250301914	unknown
